,Brand,Manufacturing Year,Model,Kilometers Driven,Fuel Type,Transmission Type,Price,Location
1463,Maruti,2017,Baleno ALPHA PETROL 1.2,91549,Petrol,Manual,497000,delhi-ncr
1464,Maruti,2017,Baleno ZETA PETROL 1.2,69227,Petrol,Manual,491000,delhi-ncr
1465,Maruti,2021,Alto LXI,16001,Petrol,Manual,362000,delhi-ncr
1466,Maruti,2017,Baleno ALPHA PETROL 1.2,78186,Petrol,Manual,538000,delhi-ncr
1467,Maruti,2017,Baleno ZETA CVT PETROL 1.2,69002,Petrol,Automatic,534000,delhi-ncr
1468,Maruti,2021,S PRESSO VXI+,12058,Petrol,Manual,433000,delhi-ncr
1469,Maruti,2020,New Wagon-R LXI CNG (O) 1.0,65081,CNG,Manual,487000,delhi-ncr
1470,Maruti,2017,Ciaz ZETA 1.4 MT PETROL,33161,Petrol,Manual,616000,delhi-ncr
1471,Maruti,2022,Alto LXI O,22725,Petrol,Manual,373000,delhi-ncr
1472,Maruti,2020,XL6 ALPHA AT,49954,Petrol,Automatic,997000,delhi-ncr
1473,Maruti,2015,Swift LXI (O),41724,Petrol,Manual,362000,delhi-ncr
1474,Maruti,2019,S PRESSO VXI PLUS AMT,28660,Petrol,Automatic,415000,delhi-ncr
1475,Maruti,2022,IGNIS ZETA 1.2,14907,Petrol,Manual,590000,delhi-ncr
1476,Maruti,2020,Baleno ZETA PETROL 1.2,35495,Petrol,Manual,661000,delhi-ncr
1477,Maruti,2021,Alto LXI,8830,Petrol,Manual,366000,delhi-ncr
1478,Maruti,2017,Dzire VXI AMT,29675,Petrol,Automatic,574000,delhi-ncr
1479,Maruti,2021,IGNIS ALPHA 1.2,30314,Petrol,Manual,585000,delhi-ncr
1480,Maruti,2016,Baleno DELTA PETROL 1.2,84123,Petrol,Manual,438000,delhi-ncr
1481,Maruti,2022,Dzire ZXI CNG,47217,CNG,Manual,815000,delhi-ncr
1482,Maruti,2021,XL6 ZETA AT,27739,Petrol,Automatic,1037000,delhi-ncr
1483,Maruti,2017,Swift LXI (O),88225,CNG,Manual,411000,delhi-ncr
1484,Maruti,2017,Ciaz ALPHA AT 1.4 PETROL,90015,CNG,Automatic,635000,delhi-ncr
1485,Maruti,2018,Ciaz ALPHA 1.5 SHVS PETROL,76460,Petrol,Manual,677000,delhi-ncr
1486,Maruti,2018,Celerio X ZXI (O) AMT,54533,Petrol,Automatic,437000,delhi-ncr
1487,Maruti,2016,Celerio VXI AMT,68891,Petrol,Automatic,355000,delhi-ncr
1488,Maruti,2017,Celerio VXI CNG,103154,CNG,Manual,368000,delhi-ncr
1489,Maruti,2018,Wagon R 1.0 LXI CNG,72457,CNG,Manual,397000,delhi-ncr
1490,Maruti,2023,New Wagon-R LXI CNG 1.0,14131,CNG,Manual,619000,delhi-ncr
1491,Maruti,2015,Alto K10 VXI AMT,62425,Petrol,Automatic,286000,delhi-ncr
1492,Maruti,2023,S PRESSO VXI PLUS (O) AMT,6333,Petrol,Automatic,490000,delhi-ncr
1493,Maruti,2020,Alto VXI,20288,Petrol,Manual,366000,delhi-ncr
1494,Maruti,2015,Celerio VXI AMT,64328,Petrol,Automatic,321000,delhi-ncr
1495,Maruti,2022,Ciaz ZETA 1.5 SHVS MT PETROL,15892,Petrol,Manual,919000,delhi-ncr
1496,Maruti,2018,Celerio ZXI,60902,Petrol,Manual,371000,delhi-ncr
1497,Maruti,2021,Baleno DELTA PETROL 1.2,33848,Petrol,Manual,643000,delhi-ncr
1498,Maruti,2015,Swift VXI,42213,Petrol,Manual,370000,delhi-ncr
1499,Maruti,2019,Swift ZXI,43834,Petrol,Manual,589000,delhi-ncr
1500,Maruti,2020,S PRESSO LXI,30651,Petrol,Manual,378000,delhi-ncr
1501,Maruti,2022,New Wagon-R LXI 1.0,24828,Petrol,Manual,516000,delhi-ncr
1502,Maruti,2019,Swift ZXI PLUS AMT,40276,Petrol,Automatic,597000,delhi-ncr
1503,Maruti,2019,IGNIS SIGMA 1.2,20189,Petrol,Manual,445000,delhi-ncr
1504,Maruti,2022,Baleno SIGMA PETROL 1.2,27464,Petrol,Manual,612000,delhi-ncr
1505,Maruti,2020,Vitara Brezza ZXI PLUS DUAL TONE,54467,Petrol,Manual,809000,delhi-ncr
1506,Maruti,2021,Alto LXI OPT CNG,38458,CNG,Manual,413000,delhi-ncr
1507,Maruti,2018,Alto 800 LXI CNG,87609,CNG,Manual,321000,delhi-ncr
1508,Maruti,2022,Ciaz ZETA AT 1.5 SHVS PETROL,21566,Petrol,Automatic,1027000,delhi-ncr
1509,Maruti,2021,Baleno ZETA PETROL 1.2,39686,Petrol,Manual,683000,delhi-ncr
1510,Maruti,2020,S PRESSO VXI+,18442,Petrol,Manual,397000,delhi-ncr
1511,Maruti,2016,Ciaz ZXI,57286,Petrol,Manual,523000,delhi-ncr
1512,Maruti,2012,Wagon R 1.0 LXI,32625,Petrol,Manual,209000,delhi-ncr
1513,Maruti,2021,Baleno ZETA CVT PETROL 1.2,39141,Petrol,Automatic,717000,delhi-ncr
1514,Maruti,2017,IGNIS ZETA 1.2,84544,Petrol,Manual,407000,delhi-ncr
1515,Maruti,2022,IGNIS ZETA 1.2 AMT,36051,Petrol,Automatic,670000,delhi-ncr
1516,Maruti,2016,Alto K10 VXI AMT,77786,Petrol,Automatic,264000,delhi-ncr
1517,Maruti,2023,Swift LXI,11194,Petrol,Manual,559000,delhi-ncr
1518,Maruti,2016,Alto K10 VXI AMT,48331,Petrol,Automatic,291000,delhi-ncr
1519,Maruti,2020,Baleno DELTA PETROL 1.2,27940,Petrol,Manual,553000,delhi-ncr
1520,Maruti,2017,Celerio VXI,56638,Petrol,Manual,344000,delhi-ncr
1521,Maruti,2014,Wagon R 1.0 VXI,47355,Petrol,Manual,273000,delhi-ncr
1522,Maruti,2023,IGNIS SIGMA 1.2,10469,Petrol,Manual,523000,delhi-ncr
1523,Maruti,2023,BREZZA ZXI SMART HYBRID,8502,Petrol,Manual,1090000,delhi-ncr
1524,Maruti,2022,New Wagon-R VXI CNG 1.0,38261,CNG,Manual,611000,delhi-ncr
1525,Maruti,2017,Baleno DELTA PETROL 1.2,84098,Petrol,Manual,434000,delhi-ncr
1526,Maruti,2018,Ciaz DELTA 1.5 SHVS MT PETROL,15115,Petrol,Manual,694000,delhi-ncr
1527,Maruti,2017,Celerio VXI CNG,116413,CNG,Manual,369000,delhi-ncr
1528,Maruti,2021,Vitara Brezza VXI AT SHVS,57060,Petrol,Automatic,842000,delhi-ncr
1529,Maruti,2019,Baleno DELTA PETROL 1.2,65533,Petrol,Manual,519000,delhi-ncr
1530,Maruti,2016,Baleno DELTA PETROL 1.2,94626,Petrol,Manual,426000,delhi-ncr
1531,Maruti,2015,Swift Dzire LXI (O),35817,Petrol,Manual,393000,delhi-ncr
1532,Maruti,2015,Swift Dzire VXI,32721,Petrol,Manual,408000,delhi-ncr
1533,Maruti,2021,Swift LXI,24003,Petrol,Manual,501000,delhi-ncr
1534,Maruti,2019,New Wagon-R ZXI 1.2,34898,Petrol,Manual,480000,delhi-ncr
1535,Maruti,2016,Celerio ZXI AMT,84574,Petrol,Automatic,361000,delhi-ncr
1536,Maruti,2018,IGNIS DELTA 1.2,29766,Petrol,Manual,396000,delhi-ncr
1537,Maruti,2023,Alto K10 VXI,21607,Petrol,Manual,465000,delhi-ncr
1538,Maruti,2019,Eeco 5 STR WITH A/C+HTR,43731,Petrol,Manual,420000,delhi-ncr
1539,Maruti,2021,New Wagon-R LXI CNG 1.0,44215,CNG,Manual,505000,delhi-ncr
1540,Maruti,2021,Ertiga ZXI+ SHVS,17163,Petrol,Manual,1032000,delhi-ncr
1541,Maruti,2021,Alto VXI,9171,Petrol,Manual,372000,delhi-ncr
1542,Maruti,2014,Wagon R 1.0 LXI,57918,Petrol,Manual,259000,delhi-ncr
1543,Maruti,2020,S PRESSO VXI+,19520,Petrol,Manual,401000,delhi-ncr
1544,Maruti,2019,Swift VXI,67091,Petrol,Manual,525000,delhi-ncr
1545,Maruti,2020,S PRESSO VXI CNG,43486,CNG,Manual,429000,delhi-ncr
1546,Maruti,2016,Alto K10 LXI,37919,Petrol,Manual,295000,delhi-ncr
1547,Maruti,2019,Dzire LXI,29453,Petrol,Manual,528000,delhi-ncr
1548,Maruti,2017,Celerio VXI CNG,61337,CNG,Manual,368000,delhi-ncr
1549,Maruti,2020,Baleno ZETA PETROL 1.2,56649,Petrol,Manual,636000,delhi-ncr
1550,Maruti,2018,Alto 800 LXI,39074,Petrol,Manual,274000,delhi-ncr
1551,Maruti,2017,Wagon R 1.0 LXI CNG,117691,CNG,Manual,327000,delhi-ncr
1552,Maruti,2017,Baleno DELTA PETROL 1.2,89754,Petrol,Manual,434000,delhi-ncr
1553,Maruti,2018,IGNIS ALPHA 1.2,31802,Petrol,Manual,528000,delhi-ncr
1554,Maruti,2020,Celerio LXI (O),54485,Petrol,Manual,374000,delhi-ncr
1555,Maruti,2019,New Wagon-R VXI (O) 1.0,5464,Petrol,Manual,480000,delhi-ncr
1556,Maruti,2014,Ertiga VXI ABS,57584,Petrol,Manual,520000,delhi-ncr
1557,Maruti,2021,New Wagon-R LXI CNG 1.0,43689,CNG,Manual,505000,delhi-ncr
1558,Maruti,2021,Alto VXI,54855,Petrol,Manual,347000,delhi-ncr
1559,Maruti,2021,Baleno DELTA PETROL 1.2,33717,Petrol,Manual,622000,delhi-ncr
1560,Maruti,2020,New Wagon-R LXI CNG (O) 1.0,67693,CNG,Manual,519000,delhi-ncr
1561,Maruti,2015,Baleno DELTA PETROL 1.2,88342,Petrol,Manual,395000,delhi-ncr
1562,Maruti,2023,BREZZA VXI SMART HYBRID,19281,Petrol,Manual,936000,delhi-ncr
1563,Maruti,2018,Wagon R 1.0 LXI CNG,56257,CNG,Manual,382000,delhi-ncr
1564,Maruti,2023,BREZZA ZXI SMART HYBRID,5398,Petrol,Manual,1087000,delhi-ncr
1565,Maruti,2022,IGNIS DELTA 1.2,18015,Petrol,Manual,536000,delhi-ncr
1566,Maruti,2018,Dzire ZXI AMT,50947,Petrol,Automatic,590000,delhi-ncr
1567,Maruti,2011,Alto K10 VXI,100995,Petrol,Manual,107000,delhi-ncr
1568,Maruti,2017,Baleno DELTA PETROL 1.2,29628,Petrol,Manual,498000,delhi-ncr
1569,Maruti,2017,Ciaz ZETA 1.4 AT PETROL,23202,Petrol,Automatic,686000,delhi-ncr
1570,Maruti,2016,Celerio ZXI AMT,65734,Petrol,Automatic,376000,delhi-ncr
1571,Maruti,2015,Alto 800 LXI,98998,Petrol,Manual,204000,delhi-ncr
1572,Maruti,2015,Alto K10 VXI,44871,Petrol,Manual,261000,delhi-ncr
1573,Maruti,2017,Alto K10 VXI (O) AMT,49080,Petrol,Automatic,321000,delhi-ncr
1574,Maruti,2013,Alto 800 LXI ANNIVERSARY EDITION,43820,Petrol,Manual,199000,delhi-ncr
1575,Maruti,2018,IGNIS DELTA 1.2 AMT,26662,Petrol,Automatic,484000,delhi-ncr
1576,Maruti,2014,Ciaz VXI+,74819,Petrol,Manual,381000,delhi-ncr
1577,Maruti,2019,Swift ZXI PLUS AMT,67469,Petrol,Automatic,597000,delhi-ncr
1578,Maruti,2021,Alto LXI OPT CNG,41163,CNG,Manual,352000,delhi-ncr
1579,Maruti,2018,Alto K10 VXI,33269,Petrol,Manual,324000,delhi-ncr
1580,Maruti,2019,Celerio VXI CNG,60076,CNG,Manual,421000,delhi-ncr
1581,Maruti,2018,Celerio ZXI,35425,Petrol,Manual,411000,delhi-ncr
1582,Maruti,2019,Baleno ZETA PETROL 1.2,58961,CNG,Manual,581000,delhi-ncr
1583,Maruti,2018,Baleno ZETA PETROL 1.2,44307,CNG,Manual,566000,delhi-ncr
1584,Maruti,2019,Swift VXI,42091,Petrol,Manual,468000,delhi-ncr
1585,Maruti,2019,IGNIS DELTA 1.2 AMT,8644,Petrol,Automatic,521000,delhi-ncr
1586,Maruti,2019,Eeco 5 STR WITH A/C+HTR CNG,62412,CNG,Manual,468000,delhi-ncr
1587,Maruti,2020,IGNIS ZETA 1.2 AMT,50179,Petrol,Automatic,547000,delhi-ncr
1588,Maruti,2018,Ciaz ZETA 1.4 AT PETROL,88132,Petrol,Automatic,757000,Hyderabad
1589,Maruti,2019,Alto LXI,31475,Petrol,Manual,326000,Hyderabad
1590,Maruti,2019,Ciaz DELTA AT 1.5 SHVS PETROL,55281,Petrol,Automatic,719000,Hyderabad
1591,Maruti,2020,Baleno ZETA CVT PETROL 1.2,47699,Petrol,Automatic,758000,Hyderabad
1592,Maruti,2017,Swift VXI,63852,Petrol,Manual,531000,Hyderabad
1593,Maruti,2020,Alto LXI,62586,Petrol,Manual,306000,Hyderabad
1594,Maruti,2022,New Wagon-R VXI 1.0,44382,Petrol,Manual,578000,Hyderabad
1595,Maruti,2014,Swift Dzire ZDI,98752,Diesel,Manual,527000,Hyderabad
1596,Maruti,2021,Dzire VXI AMT,49950,Petrol,Automatic,745000,Hyderabad
1597,Maruti,2020,Alto LXI,62751,Petrol,Manual,335000,Hyderabad
1598,Maruti,2017,Swift LXI (O),98274,Petrol,Manual,496000,Hyderabad
1599,Maruti,2014,Swift VXI,79273,Petrol,Manual,433000,Hyderabad
1600,Maruti,2016,Celerio VXI AMT,69973,Petrol,Automatic,385000,Hyderabad
1601,Maruti,2021,Alto LXI O,26792,Petrol,Manual,380000,Hyderabad
1602,Maruti,2019,New Wagon-R VXI 1.2,49347,Petrol,Manual,529000,Hyderabad
1603,Maruti,2014,Wagon R 1.0 VXI,22765,Petrol,Manual,364000,Hyderabad
1604,Maruti,2018,Baleno ALPHA CVT PETROL 1.2,43363,Petrol,Automatic,659000,Hyderabad
1605,Maruti,2021,New Wagon-R VXI 1.0,40215,Petrol,Manual,548000,Hyderabad
1606,Maruti,2017,Wagon R 1.0 VXI,61960,Petrol,Manual,378000,Hyderabad
1607,Maruti,2021,S PRESSO VXI+,26875,Petrol,Manual,438000,Hyderabad
1608,Maruti,2023,Celerio ZXI AMT,17447,Petrol,Automatic,670000,Hyderabad
1609,Maruti,2016,Swift Dzire VXI,107226,Petrol,Manual,401000,Hyderabad
1610,Maruti,2017,IGNIS DELTA 1.2,77579,Petrol,Manual,429000,Hyderabad
1611,Maruti,2022,BREZZA ZXI SMART HYBRID,66111,Petrol,Manual,1058000,Hyderabad
1612,Maruti,2019,Swift ZXI PLUS AMT,90696,Petrol,Automatic,612000,Hyderabad
1613,Maruti,2021,Alto VXI,45381,Petrol,Manual,358000,Hyderabad
1614,Maruti,2016,Swift Dzire VXI (O),34781,Petrol,Manual,515000,Hyderabad
1615,Maruti,2018,Dzire VXI AMT,68760,Petrol,Automatic,623000,Hyderabad
1616,Maruti,2014,Swift Dzire VXI,62067,Petrol,Manual,451000,Hyderabad
1617,Maruti,2012,Swift VDI,62234,Diesel,Manual,359000,Hyderabad
1618,Maruti,2019,Dzire VXI AMT,19029,Petrol,Automatic,664000,Hyderabad
1619,Maruti,2011,Alto K10 VXI,81585,Petrol,Manual,184000,Hyderabad
1620,Maruti,2011,Alto K10 VXI,34213,Petrol,Manual,191000,Hyderabad
1621,Maruti,2018,Alto K10 VXI,44407,Petrol,Manual,302000,Hyderabad
1622,Maruti,2019,Dzire VXI AMT,41666,Petrol,Automatic,650000,Hyderabad
1623,Maruti,2012,Swift VXI,71115,Petrol,Manual,366000,Hyderabad
1624,Maruti,2017,Dzire ZDI AMT,82302,Diesel,Automatic,699000,Hyderabad
1625,Maruti,2018,Swift ZXI AMT,106179,Petrol,Automatic,559000,Hyderabad
1626,Maruti,2010,Wagon R 1.0 VXI,81637,Petrol,Manual,202000,Hyderabad
1627,Maruti,2016,Baleno DELTA PETROL 1.2,97531,Petrol,Manual,513000,Hyderabad
1628,Maruti,2022,Celerio VXI CNG,48731,CNG,Manual,637000,Hyderabad
1629,Maruti,2017,Swift VDI,112727,Diesel,Manual,532000,Hyderabad
1630,Maruti,2021,Dzire VXI,45407,Petrol,Manual,701000,Hyderabad
1631,Maruti,2021,Alto VXI PLUS,24381,Petrol,Manual,374000,Hyderabad
1632,Maruti,2014,Swift VXI,54507,Petrol,Manual,433000,Hyderabad
1633,Maruti,2023,BREZZA ZXI SMART HYBRID,22737,Petrol,Manual,1146000,Hyderabad
1634,Maruti,2022,Vitara Brezza ZXI PLUS AT SHVS,24794,Petrol,Automatic,1096000,Hyderabad
1635,Maruti,2020,Dzire VXI AMT,41774,Petrol,Automatic,709000,Hyderabad
1636,Maruti,2017,Swift VXI,69042,Petrol,Manual,472000,Hyderabad
1637,Maruti,2020,Ciaz DELTA 1.5 SHVS MT PETROL,50172,Petrol,Manual,707000,Hyderabad
1638,Maruti,2019,Baleno ALPHA PETROL 1.2,24499,Petrol,Manual,727000,Hyderabad
1639,Maruti,2013,Ritz ZDI,82552,Diesel,Manual,382000,Hyderabad
1640,Maruti,2022,XL6 ZETA AT,41145,Petrol,Automatic,1243000,Hyderabad
1641,Maruti,2011,Alto K10 VXI,72134,Petrol,Manual,190000,Hyderabad
1642,Maruti,2016,Swift Dzire ZXI,38023,Petrol,Manual,623000,Hyderabad
1643,Maruti,2013,Alto 800 LXI,93744,Petrol,Manual,222000,Hyderabad
1644,Maruti,2019,Alto K10 VXI,47066,Petrol,Manual,336000,Hyderabad
1645,Maruti,2016,Alto K10 VXI,88875,Petrol,Manual,270000,Hyderabad
1646,Maruti,2020,Alto VXI PLUS,66938,Petrol,Manual,328000,Hyderabad
1647,Maruti,2015,Alto 800 LXI,110664,Petrol,Manual,209000,Hyderabad
1648,Maruti,2020,New Wagon-R ZXI 1.2,66966,Petrol,Manual,509000,Hyderabad
1649,Maruti,2014,Wagon R 1.0 VXI,98723,Petrol,Manual,304000,Hyderabad
1650,Maruti,2011,Alto K10 VXI,50057,Petrol,Manual,182000,Hyderabad
1651,Maruti,2019,Baleno ZETA PETROL 1.2,24199,Petrol,Manual,687000,Hyderabad
1652,Maruti,2018,Alto K10 VXI (O) AMT,64150,Petrol,Automatic,339000,Hyderabad
1653,Maruti,2016,Celerio VXI AMT,32899,Petrol,Automatic,385000,Hyderabad
1654,Maruti,2013,Wagon R 1.0 LXI,51088,Petrol,Manual,292000,Hyderabad
1655,Maruti,2014,Celerio VXI AMT,58071,Petrol,Automatic,347000,Hyderabad
1656,Maruti,2012,Wagon R 1.0 LXI,76750,Petrol,Manual,312000,Hyderabad
1657,Maruti,2014,Swift Dzire VXI,55835,Petrol,Manual,454000,Hyderabad
1658,Maruti,2022,Dzire VXI AMT,52707,Petrol,Automatic,770000,Hyderabad
1659,Maruti,2013,Swift Dzire VXI REGAL EDITION,52178,Petrol,Manual,420000,Hyderabad
1660,Maruti,2018,Celerio VXI AMT (O),69185,Petrol,Automatic,438000,Hyderabad
1661,Maruti,2018,Ciaz ALPHA 1.4 PETROL,98119,Petrol,Manual,683000,Hyderabad
1662,Maruti,2014,Wagon R 1.0 VXI,83098,Petrol,Manual,304000,Hyderabad
1663,Maruti,2020,Celerio ZXI AMT,47616,Petrol,Automatic,530000,Hyderabad
1664,Maruti,2022,S PRESSO VXI+,59398,Petrol,Manual,448000,Hyderabad
1665,Maruti,2015,Wagon R 1.0 VXI,29956,Petrol,Manual,390000,Hyderabad
1666,Maruti,2015,Wagon R 1.0 VXI,43791,Petrol,Manual,333000,Hyderabad
1667,Maruti,2022,New Wagon-R ZXI 1.2,22594,Petrol,Manual,611000,Hyderabad
1668,Maruti,2016,Wagon R 1.0 VXI,77225,Petrol,Manual,388000,Hyderabad
1669,Maruti,2012,Wagon R 1.0 LXI,72470,Petrol,Manual,275000,Hyderabad
1670,Maruti,2019,Celerio ZXI,69332,Petrol,Manual,459000,Hyderabad
1671,Maruti,2021,Alto VXI PLUS,24463,Petrol,Manual,400000,Hyderabad
1672,Maruti,2022,New Wagon-R VXI 1.0 AMT,9301,Petrol,Automatic,620000,Hyderabad
1673,Maruti,2020,New Wagon-R VXI 1.2,48833,Petrol,Manual,504000,Hyderabad
1674,Maruti,2019,New Wagon-R VXI 1.2,52608,Petrol,Manual,498000,Hyderabad
1675,Maruti,2016,Wagon R 1.0 VXI AMT,82834,Petrol,Automatic,387000,Hyderabad
1676,Maruti,2016,Alto K10 VXI AMT,26500,Petrol,Automatic,338000,Hyderabad
1677,Maruti,2017,Ciaz DELTA 1.4 MT PETROL,105815,Petrol,Manual,591000,Hyderabad
1678,Maruti,2017,Alto 800 LXI,46112,Petrol,Manual,290000,Hyderabad
1679,Maruti,2017,Alto 800 LXI,96161,Petrol,Manual,240000,Hyderabad
1680,Maruti,2017,Alto 800 VXI,77702,Petrol,Manual,282000,Hyderabad
1681,Maruti,2014,Wagon R 1.0 VXI,69455,Petrol,Manual,344000,Hyderabad
1682,Maruti,2019,Alto K10 VXI,39091,Petrol,Manual,369000,Hyderabad
1683,Maruti,2017,Alto 800 LXI,49061,Petrol,Manual,283000,Hyderabad
1684,Maruti,2021,S PRESSO VXI+,16647,Petrol,Manual,450000,Hyderabad
1685,Maruti,2019,Baleno ZETA PETROL 1.2,36262,Petrol,Manual,677000,Hyderabad
1686,Maruti,2016,Alto K10 VXI AMT,85292,Petrol,Automatic,317000,Hyderabad
1687,Maruti,2018,Celerio X ZXI AMT,68971,Petrol,Automatic,445000,Hyderabad
1688,Maruti,2020,New Wagon-R VXI (O) 1.2 AMT,26074,Petrol,Automatic,598000,Hyderabad
1689,Maruti,2018,Celerio ZXI (O),99649,Petrol,Manual,415000,Hyderabad
1690,Maruti,2018,Wagon R 1.0 VXI,92102,Petrol,Manual,401000,Hyderabad
1691,Maruti,2015,Celerio ZXI AMT,75112,Petrol,Automatic,396000,Hyderabad
1692,Maruti,2015,Wagon R 1.0 VXI,90358,Petrol,Manual,319000,Hyderabad
1693,Maruti,2013,Alto 800 LXI,36298,Petrol,Manual,229000,Hyderabad
1694,Maruti,2022,BREZZA ZXI SMART HYBRID,23690,Petrol,Manual,1091000,Hyderabad
1695,Maruti,2022,S PRESSO VXI+,35049,Petrol,Manual,488000,Hyderabad
1696,Maruti,2012,Wagon R 1.0 VXI,79478,Petrol,Manual,262000,Hyderabad
1697,Maruti,2023,BREZZA ZXI SMART HYBRID,18693,Petrol,Manual,1146000,Hyderabad
1698,Maruti,2013,Alto 800 LXI,48658,Petrol,Manual,219000,Hyderabad
1699,Maruti,2013,Alto 800 LXI,56113,Petrol,Manual,219000,Hyderabad
1700,Maruti,2017,Celerio ZXI AMT,77481,Petrol,Automatic,418000,Hyderabad
1701,Maruti,2014,Celerio VXI AMT,98335,Petrol,Automatic,376000,Hyderabad
1702,Maruti,2017,IGNIS ZETA 1.2,63716,Petrol,Manual,508000,Hyderabad
1703,Maruti,2017,Alto 800 VXI,66467,Petrol,Manual,286000,Hyderabad
1704,Maruti,2015,Wagon R 1.0 VXI,97385,Petrol,Manual,323000,Hyderabad
1705,Maruti,2018,IGNIS DELTA 1.2 AMT,33509,Petrol,Automatic,540000,Hyderabad
1706,Maruti,2017,Wagon R 1.0 VXI+ (O) MT,92836,Petrol,Manual,392000,Hyderabad
1707,Maruti,2022,S PRESSO VXI PLUS (O) AMT,5581,Petrol,Automatic,567000,Hyderabad
1708,Maruti,2015,Wagon R 1.0 VXI,34292,Petrol,Manual,349000,Hyderabad
1709,Maruti,2017,IGNIS DELTA 1.2,85064,Petrol,Manual,409000,Hyderabad
1710,Maruti,2021,Celerio ZXI AMT,24059,Petrol,Automatic,602000,Hyderabad
1711,Maruti,2019,Baleno ALPHA CVT PETROL 1.2,32201,Petrol,Automatic,747000,Hyderabad
1712,Maruti,2021,S PRESSO VXI+,18842,Petrol,Manual,438000,Hyderabad
1713,Maruti,2011,Swift VXI,86465,Petrol,Manual,291000,Hyderabad
1714,Maruti,2015,Baleno DELTA PETROL 1.2,61446,Petrol,Manual,451000,Hyderabad
1715,Maruti,2016,Wagon R 1.0 VXI,63813,Petrol,Manual,336000,Hyderabad
1716,Maruti,2014,Alto 800 LXI,57290,Petrol,Manual,244000,Hyderabad
1717,Maruti,2017,Baleno ALPHA PETROL 1.2,61462,Petrol,Manual,609000,Hyderabad
1718,Maruti,2017,Vitara Brezza VDI (O),45146,Diesel,Manual,747000,Hyderabad
1719,Maruti,2017,Alto 800 LXI,63989,Petrol,Manual,277000,Hyderabad
1720,Maruti,2022,Alto K10 VXI,22864,Petrol,Manual,403000,Hyderabad
1721,Maruti,2018,Swift VXI,74858,Petrol,Manual,549000,Hyderabad
1722,Maruti,2018,Ciaz ALPHA AT 1.5 SHVS PETROL,50723,Petrol,Automatic,779000,Hyderabad
1723,Maruti,2022,Baleno ALPHA PETROL 1.2,31283,Petrol,Manual,858000,Hyderabad
1724,Maruti,2019,Celerio ZXI,99910,Petrol,Manual,450000,Hyderabad
1725,Maruti,2016,Swift Dzire VXI,58570,Petrol,Manual,513000,Hyderabad
1726,Maruti,2018,Wagon R 1.0 VXI OPT,41965,Petrol,Manual,386000,Hyderabad
1727,Maruti,2017,Alto 800 LXI,47179,Petrol,Manual,290000,Hyderabad
1728,Maruti,2021,S PRESSO VXI+,10266,Petrol,Manual,450000,Hyderabad
1729,Maruti,2021,S PRESSO VXI+,45232,Petrol,Manual,436000,Hyderabad
1730,Maruti,2013,Alto 800 LXI,93071,Petrol,Manual,202000,Hyderabad
1731,Maruti,2019,New Wagon-R VXI 1.0 AMT,95456,Petrol,Automatic,498000,Hyderabad
1732,Maruti,2020,Baleno ZETA PETROL 1.2,55997,Petrol,Manual,693000,Hyderabad
1733,Maruti,2021,New Wagon-R VXI (O) 1.2 AMT,37541,Petrol,Automatic,584000,Hyderabad
1734,Maruti,2017,Celerio ZXI,81204,Petrol,Manual,413000,Hyderabad
1735,Maruti,2013,Swift ZDI,102255,Diesel,Manual,433000,Hyderabad
1736,Maruti,2020,Dzire ZXI AMT,15435,Petrol,Automatic,720000,Hyderabad
1737,Maruti,2018,IGNIS ALPHA 1.2,35090,Petrol,Manual,533000,Hyderabad
1738,Maruti,2020,Alto VXI,32285,Petrol,Manual,360000,Hyderabad
1739,Maruti,2023,Alto VXI PLUS,29652,Petrol,Manual,449000,Hyderabad
1740,Maruti,2020,Baleno ALPHA PETROL 1.2,25580,Petrol,Manual,750000,Hyderabad
1741,Maruti,2017,Celerio ZXI (O),76079,Petrol,Manual,447000,Hyderabad
1742,Maruti,2016,Swift ZXI,77053,Petrol,Manual,501000,Hyderabad
1743,Maruti,2021,Ciaz ALPHA AT 1.5 SHVS PETROL,57002,Petrol,Automatic,961000,Hyderabad
1744,Maruti,2017,Alto 800 VXI O,92881,Petrol,Manual,264000,Hyderabad
1745,Maruti,2023,Alto K10 LXI,16628,Petrol,Manual,472000,Hyderabad
1746,Maruti,2020,Ciaz DELTA 1.5 SHVS MT PETROL,61765,Petrol,Manual,802000,Hyderabad
1747,Maruti,2012,Alto LXI,3877,Petrol,Manual,225000,Hyderabad
1748,Maruti,2019,Baleno ZETA CVT PETROL 1.2,11957,Petrol,Automatic,714000,Hyderabad
1749,Maruti,2020,Alto LXI,30292,Petrol,Manual,364000,Hyderabad
1750,Maruti,2019,Baleno ALPHA PETROL 1.2,88651,Petrol,Manual,649000,Hyderabad
1751,Maruti,2020,Alto LXI,13485,Petrol,Manual,358000,Hyderabad
1752,Maruti,2017,Alto K10 VXI (O) AMT,67823,Petrol,Automatic,336000,Hyderabad
1753,Maruti,2020,IGNIS DELTA 1.2,77633,Petrol,Manual,513000,Hyderabad
1754,Maruti,2020,New Wagon-R VXI 1.2 AMT,19711,Petrol,Automatic,602000,Hyderabad
1755,Maruti,2023,Alto K10 VXI PLUS AMT,15262,Petrol,Automatic,565000,Hyderabad
1756,Maruti,2019,S PRESSO VXI,50645,Petrol,Manual,373000,Hyderabad
